,Codigo Web,Titulo,Barrio,Barrio Catastral,Precio venta,Precio arriendo,Area construida,Area privada,Estrato,Habitaciones,Parqueaderos,Banos,Antiguedad,Interior,Exterior,Zona,Sector,Long,Lat,Direccion,Url
0,10677-M3878533,"Casa en Arriendo, Chico",Chico,,,$8.000.000,230,230 ,4,3,4,5,Más de 20 años,Baño auxiliar@Alarma@Citófonos@Tipo de casa tradicional@Deposito 1@Vista exterior@,Area lote 230 m²@Baños de servicio@Parqueadero visitantes@Vista panorámica@Portería@,,Cerca transporte público@Zona comercial@Zona residencial@,-74.04807,4.681082,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-chico-norte-et.-ii-3-habitaciones-5-banos-4-garajes/10677-M3878533
1,14993-M4356780,"Apartamento en Arriendo, Villa Maria",Villa Maria,,,$1.000.000,65,65 ,3,3,,2,Entre 5 y 10 años,Apto para niños@Baño auxiliar@Calefacción@Citófonos@Cocina integral@Tipo de cortinas pesadas@Estudio o biblioteca@Hall de alcobas@Equipado / amoblado@Vigilancia@Zona de lavandería@Instalación de gas natural@Closets 1@Piso 4@Se permite fumar@Permite mascotas@Calentador gas@Tipo de cocina lineal@Tipo de comedor sala comedor@Deposito 0@Tipo de estufa gas@Tipo de parqueadero comunal@Tipo acabado de piso baldosa@Tipo de piso en alcobas baldosa@Tipo de piso en comedor baldosa@Tipo de piso en estudio baldosa@Tipo de piso en sala baldosa@Vista interior@,Acceso para discapacitados@Baños de servicio@Circuito cerrado de TV@Parqueadero visitantes@Conjunto cerrado@Número de Ascensores 0@Portería@Terraza/Balcón ninguno@Vigilancia 24hrs@,Salón comunal@Zona para niños@Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@Zona comercial@Zona residencial@,-73.98088,5.035737,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-zipaquira-par-santa-isabel-ii-3-habitaciones-2-banos/14993-M4356780
2,2123-M4413589,"Apartamento en Arriendo, Bella Suiza",Bella Suiza,,,$7.150.000,160,160 ,6,3,3,4,Entre 5 y 10 años,Baño auxiliar@Calefacción@Citófonos@Cocina integral@Comedor auxiliar@Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Vigilancia@Zona de lavandería@Instalación de gas natural@Piso 11@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@,Area Terraza/Balcón 10 m²@Baños de servicio@Circuito cerrado de TV@Parqueadero visitantes@Vista panorámica@Conjunto cerrado@Portería@Terraza/Balcón balcón@Vigilancia 24hrs@,Cancha(s) de basket@Cancha(s) de fútbol@Cancha(s) de squash@Cancha(s) de tennis@Gimnasio@Zona de BBQ@Zona para niños@Zonas verdes@,Cerca colegios / universidades@Cerca parques@Cerca transporte público@Zona residencial@,-74.0542,4.7150993,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bella-suiza-3-habitaciones-4-banos-3-garajes/2123-M4413589
3,13436-M4423376,"Casa en Arriendo, Belmira",Belmira,,,$5.200.000,175,175 ,4,3,4,4,Más de 20 años,Apto para niños@Chimenea@Citófonos@Comedor auxiliar@Cuarto de servicio@Estudio o biblioteca@Hall de alcobas@Vigilancia@Zona de lavandería@Instalación de gas natural@Closets 4@Se permite fumar@Permite mascotas@Calentador gas@Tipo de casa condominio@Tipo de cocina en l@Tipo de comedor comedor independiente@Deposito 2@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso madera@Tipo de piso en alcobas laminado@,Area lote 175 m²@Circuito cerrado de TV@Jardín@Vista panorámica@Conjunto cerrado@Vigilancia 24hrs@,Sendero peatonal@Zona de BBQ@Zona para niños@Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-belmira-3-habitaciones-4-banos-4-garajes/13436-M4423376
4,755-M4009431,"Casa en Arriendo, Vereda Anatoli",Vereda Anatoli,,,$550.000,240,240 ,3,5,4,5,Entre 10 y 20 años,Apto para niños@Cuarto de servicio@Hall de alcobas@Equipado / amoblado@Zona de lavandería@Instalación de gas propano@Closets 4@Se permite fumar@Permite mascotas@Calentador gas@Tipo de casa tradicional@Tipo de cocina lineal@Tipo de comedor comedor independiente@Tipo de estufa gas@Tipo de parqueadero propio@Vista exterior@,Area lote 10000 m²@Area Terraza/Balcón 20 m²@Jardín@Vista panorámica@Terraza/Balcón balcón@,Sendero peatonal@Zona de BBQ@Zona para niños@Zonas verdes@,Sobre vía secundaria@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-la-mesa-vereda-anatoli-5-habitaciones-5-banos-4-garajes/755-M4009431
5,10139-M4148036,"Casa en Arriendo, Condominio aposentos",Condominio aposentos,,,$17.000.000.400,400,400 ,6,5,4,5,Entre 10 y 20 años,Chimenea@Citófonos@Comedor auxiliar@Cuarto de servicio@Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Sauna / turco@Zona de lavandería@Instalación de gas natural@Closets 4@Número de líneas teléfonicas 0@Calentador gas@Tipo de casa condominio@Tipo de cocina abierta@Tipo de comedor sala comedor@Deposito 2@Tipo de estufa mixta@Tipo de parqueadero propio@Tipo acabado de piso madera@Tipo de piso en alcobas alfombra@Tipo de piso en comedor madera@Tipo de piso en estudio madera@Tipo de piso en sala madera@Vista exterior@,Area lote 1000 m²@Area Terraza/Balcón 60 m²@Circuito cerrado de TV@Jardín@Piscina@Conjunto cerrado@Terraza/Balcón terraza@,Cancha(s) de basket@Cancha(s) de tennis@Gimnasio@Salón comunal@Sendero peatonal@Zona para niños@Zonas verdes@,Sobre vía secundaria@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-sopo-incluye-yerbabuena-condominio-aposentos-5-habitaciones-5-banos-4-garajes/10139-M4148036
6,3155-M4412900,"Casa en Arriendo, Conjunto Monteverde",Conjunto Monteverde,,,$2.500.000,116,116 ,4,3,2,3,Entre 0 y 5 años,Apto para niños@Chimenea@Citófonos@Tipo de cortinas persianas@Estudio o biblioteca@Zona de lavandería@Instalación de gas natural@Closets 3@Número de líneas teléfonicas 0@Permite mascotas@Calentador gas@Tipo de casa condominio@Tipo de cocina abierta@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso laminado@Tipo de piso en alcobas laminado@Tipo de piso en comedor laminado@Tipo de piso en estudio laminado@Tipo de piso en sala laminado@Vista exterior@,Area lote 160 m²@Acceso para discapacitados@Circuito cerrado de TV@Jardín@Vista panorámica@Conjunto cerrado@Esquinero@Número de Ascensores 0@Terraza/Balcón ninguno@Vigilancia 24hrs@,Sendero peatonal@Zona de BBQ@Zona para niños@Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-tabio-conjunto-monteverde-3-habitaciones-3-banos-2-garajes/3155-M4412900
7,871-M3237005,"Casa en Arriendo, San Carlos",San Carlos,,,$4.500.000,600,588 ,2,5,,5,Más de 20 años,Calentador no tiene@Tipo de casa tradicional@,Area lote 588 m²@,,,-74.13149,4.56784,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-banco-central-5-habitaciones-5-banos/871-M3237005
8,179-M4467484,Casa en Arriendo,,,,$2.400.000,280,280 ,4,3,2,3,Más de 20 años,Apto para niños@Chimenea@Parqueadero cubierto@Hall de alcobas@Zona de lavandería@Instalación de gas propano@Closets 2@Número de líneas teléfonicas 0@Se permite fumar@Permite mascotas@Calentador electrico@Tipo de casa tradicional@Tipo de cocina en l@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa mixta@Tipo de parqueadero propio@Tipo acabado de piso cerámica@Tipo de piso en alcobas cerámica@Tipo de piso en comedor cerámica@Tipo de piso en sala cerámica@Vista exterior@,Area lote 350 m²@Area Terraza/Balcón 8 m²@Acceso para discapacitados@Jardín@Número de Ascensores 0@Terraza/Balcón balcón@Vigilancia 0@,Zona de BBQ@,Sobre vía secundaria@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-la-ceja-3-habitaciones-3-banos-2-garajes/179-M4467484
9,4830-M2829165,"Casa en Venta y Arriendo, JAVERIANA SUCRE",JAVERIANA SUCRE,,$3.800.000.000.000,$19.000.000,598,550 ,4,5,4,5,Entre 10 y 20 años,Apto para niños@Citófonos@Tipo de cortinas persianas@Hall de alcobas@Puerta seguridad@Instalación de gas natural@Closets 4@Número de líneas teléfonicas 0@Calentador gas@Tipo de casa tradicional@Tipo de comedor comedor independiente@Deposito 0@Tipo de estufa gas@Tipo de parqueadero propio@Tipo de piso en alcobas madera@Tipo de piso en comedor madera@Tipo de piso en estudio madera@Tipo de piso en sala madera@Vista exterior@,Area lote 550 m²@Area Terraza/Balcón 3 m²@Circuito cerrado de TV@Número de Ascensores 0@Terraza/Balcón balcón@,Zona de BBQ@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.065094,4.626545,,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-sucre-5-habitaciones-5-banos-4-garajes/4830-M2829165
10,2821-M4422390,"Casa en Arriendo, Andrea Monte Verde 316_851_6001",Andrea Monte Verde 316_851_6001,,,$12.000.000,348,348 ,6,2,4,4,Entre 5 y 10 años,Apto para niños@Alarma@Chimenea@Citófonos@Comedor auxiliar@Tipo de cortinas persianas@Cuarto de servicio@Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Jacuzzi@Puerta seguridad@Sauna / turco@Zona de lavandería@Instalación de gas propano@Closets 2@Se permite fumar@Permite mascotas@Calentador gas@Tipo de casa condominio@Tipo de cocina en u@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso laminado@Tipo de piso en alcobas laminado@Tipo de piso en comedor laminado@Tipo de piso en estudio laminado@Tipo de piso en sala laminado@Vista interior@,Area lote 491 m²@Area Terraza/Balcón 2 m²@Acceso para discapacitados@Circuito cerrado de TV@Cuarto para escoltas@Jardín@Piscina@Vista panorámica@Conjunto cerrado@Esquinero@Terraza/Balcón balcón@Vigilancia 24hrs@,Cancha(s) de basket@Cancha(s) de fútbol@Cancha(s) de squash@Cancha(s) de tennis@Gimnasio@Salón comunal@Sendero peatonal@Zona de BBQ@Zona para niños@Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía principal@Sobre vía secundaria@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-chia-andrea-monte-verde-316_851_6001-2-habitaciones-4-banos-4-garajes/2821-M4422390
11,695-M4157333,"Casa en Arriendo, TEUSAQUILLO",TEUSAQUILLO,,,$13.000.000,550,550 ,4,5,,5,Más de 20 años,Ancho 30.18 m@Fondo 11.20 m@Tipo de casa tradicional@Tipo de estufa gas@Tipo acabado de piso laminado@Vista exterior@,Vigilancia 0@,Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.0721,4.6192307,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-armenia-5-habitaciones-5-banos/695-M4157333
12,3695-M4000419,"Casa en Arriendo, Encenillos de sindamanoy",encenillos de sindamanoy,,,$5.100.000,178.67,178.67 ,6,3,4,4,Entre 5 y 10 años,Zona de lavandería@Tipo de casa tradicional@Tipo de comedor sala comedor@Vista exterior@,Area lote 674.53 m²@Conjunto cerrado@,Cancha(s) de fútbol@Cancha(s) de tennis@Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-chia-encenillos-de-sindamanoy-3-habitaciones-4-banos-4-garajes/3695-M4000419
13,2821-M4424808,"Casa en Arriendo, Andrea Monte Verde 316_851_6001",Andrea Monte Verde 316_851_6001,,,$3.850.000,150,270 ,5,3,4,3,Entre 5 y 10 años,Apto para niños@Alarma@Chimenea@Citófonos@Tipo de cortinas persianas@Estudio o biblioteca@Parqueadero cubierto@Puerta seguridad@Zona de lavandería@Instalación de gas natural@Closets 3@Se permite fumar@Permite mascotas@Calentador gas@Tipo de casa condominio@Tipo de cocina en l@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso cerámica@Tipo de piso en alcobas laminado@Tipo de piso en comedor laminado@Tipo de piso en estudio laminado@Tipo de piso en sala laminado@Vista exterior@,Area lote 270 m²@Area Terraza/Balcón 2 m²@Acceso para discapacitados@Circuito cerrado de TV@Vista panorámica@Conjunto cerrado@Esquinero@Terraza/Balcón balcón@Vigilancia 24hrs@,Zona de BBQ@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía principal@Sobre vía secundaria@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-cajica-andrea-monte-verde-316_851_6001-3-habitaciones-3-banos-4-garajes/2821-M4424808
14,14874-M4208326,"Casa en Arriendo, Cota",cota,,,$1.900.000,130,130 ,3,4,1,3,Más de 20 años,Estudio o biblioteca@Zona de lavandería@Instalación de gas natural@Tipo de casa tradicional@Tipo de cocina abierta@Tipo de comedor comedor independiente@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Vista exterior@,,,,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-cota-incluye-siberia-cota-4-habitaciones-3-banos-1-garajes/14874-M4208326
15,14336-M4099112,Casa en Arriendo,,,,$5.300.000,250,250 ,5,4,3,5,Entre 0 y 5 años,Zona de lavandería@Tipo de casa condominio@,Conjunto cerrado@,,,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-chia-4-habitaciones-5-banos-3-garajes/14336-M4099112
16,5483-M4472800,"Casa en Arriendo, PONTEVEDRA SAN NICOLAS",PONTEVEDRA SAN NICOLAS,,,$7.000.000,236.2,236.2 ,4,3,3,2,Más de 20 años,Apto para niños@Chimenea@Tipo de cortinas persianas@Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Zona de lavandería@Instalación de gas ninguno@Closets 3@Número de líneas teléfonicas 0@Calentador electrico@Tipo de casa townhouse@Tipo de cocina en l@Tipo de comedor comedor independiente@Deposito 0@Tipo de estufa electrica@Tipo de parqueadero propio@Tipo acabado de piso laminado@Tipo de piso en alcobas laminado@Tipo de piso en comedor laminado@Tipo de piso en estudio cerámica@Tipo de piso en sala laminado@Vista exterior@,Area lote 310.75 m²@Area Terraza/Balcón 90 m²@Jardín@Vista panorámica@Número de Ascensores 0@Terraza/Balcón terraza@Vigilancia 24hrs@,Zona para niños@Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.07581,4.7001286,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-potosi-3-habitaciones-2-banos-3-garajes/5483-M4472800
17,11203-M4476093,"Casa en Arriendo, QUINTA CAMACHO",QUINTA CAMACHO,,,$16.000.000,735,735 ,5,5,3,3,Más de 20 años,Instalación de gas ninguno@Tipo de casa tradicional@Deposito 1@Tipo de parqueadero propio@Vista exterior@,Número de Ascensores 0@,,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.06144,4.6560287,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-quinta-camacho-5-habitaciones-3-banos-3-garajes/11203-M4476093
18,3038-M4475827,"Casa en Arriendo, EL SALITRE",EL SALITRE,,,$12.000.000,500,312 ,4,3,4,5,Entre 10 y 20 años,Ancho 312 m@Apto para niños@Alarma@Chimenea@Citófonos@Comedor auxiliar@Tipo de cortinas ninguna@Cuarto de servicio@Parqueadero cubierto@Equipado / amoblado@Zona de lavandería@Fondo 500 m@Instalación de gas natural@Closets 3@Número de líneas teléfonicas 2@Se permite fumar@Permite mascotas@Calentador gas@Tipo de casa tradicional@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo de parqueadero independiente@Tipo acabado de piso baldosa@Tipo de piso en alcobas baldosa@Tipo de piso en comedor baldosa@Tipo de piso en estudio baldosa@Tipo de piso en sala baldosa@Vista exterior@,Area lote 312 m²@Acceso para discapacitados@Circuito cerrado de TV@Jardín@Vista panorámica@Esquinero@Número de Ascensores 0@Vigilancia 24hrs@,Salón comunal@Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía principal@Sobre vía secundaria@,-74.10076,4.6542616,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-el-salitre-3-habitaciones-5-banos-4-garajes/3038-M4475827
19,687-M4473818,"Casa en Arriendo, EL POBLADO",EL POBLADO,,,$10.300.000,248,248 ,6,3,2,4,Más de 20 años,Ancho 0 m@Citófonos@Cuarto de servicio@Estudio o biblioteca@Parqueadero cubierto@Jacuzzi@Puerta seguridad@Zona de lavandería@Fondo 0 m@Instalación de gas natural@Closets 2@Número de líneas teléfonicas 0@Calentador gas@Tipo de casa condominio@Tipo de comedor comedor independiente@Deposito 1@Tipo de estufa gas@Tipo acabado de piso cerámica@Tipo de piso en alcobas madera@Vista exterior@,Area lote 248 m²@Area Terraza/Balcón 1 m²@Circuito cerrado de TV@Conjunto cerrado@Número de Ascensores 0@Terraza/Balcón terraza@Vigilancia 24hrs@,Zona para niños@,Cerca centros comerciales@Cerca supermercados@Cerca transporte público@,-75.56419,6.1994433,,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-los-naranjos-3-habitaciones-4-banos-2-garajes/687-M4473818
20,10278-M4329725,"Casa en Arriendo, Cadritos",Cadritos,,,$4.000.000,155,155 ,4,3,2,3,Más de 20 años,Zona de lavandería@Tipo de casa townhouse@Deposito 0@Vista exterior@,Area lote 168 m²@Conjunto cerrado@,,,-74.04104,4.720676,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-cedritos-3-habitaciones-3-banos-2-garajes/10278-M4329725
21,39-M4300362,"Casa en Arriendo, CONJUNTO RESIDENCIAL SPACIOS ZEN",CONJUNTO RESIDENCIAL SPACIOS ZEN,,,$7.500.000,276,276 ,5,4,4,4,Entre 10 y 20 años,Comedor auxiliar@Tipo de cortinas persianas@Cuarto de servicio@Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Zona de lavandería@Instalación de gas natural@Closets 4@Calentador gas@Tipo de casa condominio@Tipo de cocina abierta@Tipo de comedor comedor independiente@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Vista interior@,Area lote 531 m²@Area Terraza/Balcón 15 m²@Vista panorámica@Conjunto cerrado@Esquinero@Terraza/Balcón terraza@,,Sobre vía secundaria@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-cajica-conjunto-residencial-spacios-zen-4-habitaciones-4-banos-4-garajes/39-M4300362
22,10897-M4259944,Casa en Arriendo,,,,$8.000.000,186,186 ,5,3,4,5,Entre 0 y 5 años,Apto para niños@Alarma@Chimenea@Citófonos@Tipo de cortinas persianas@Cuarto de servicio@Estudio o biblioteca@Hall de alcobas@Equipado / amoblado@Puerta seguridad@Sauna / turco@Zona de lavandería@Instalación de gas natural@Closets 4@Número de líneas teléfonicas 0@Se permite fumar@Permite mascotas@Calentador gas@Tipo de casa condominio@Tipo de cocina paralela@Tipo de comedor comedor independiente@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso porcelanato@Tipo de piso en alcobas laminado@Tipo de piso en comedor porcelanato@Tipo de piso en estudio laminado@Tipo de piso en sala porcelanato@Vista exterior@,Area Terraza/Balcón 9 m²@Circuito cerrado de TV@Jardín@Piscina@Conjunto cerrado@Número de Ascensores 0@Terraza/Balcón balcón@,Cancha(s) de basket@Cancha(s) de fútbol@Cancha(s) de squash@Cancha(s) de tennis@Gimnasio@Salón comunal@Sendero peatonal@Zona de BBQ@Zona para niños@Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía principal@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-cota-incluye-siberia-3-habitaciones-5-banos-4-garajes/10897-M4259944
23,10967-M3346776,"Casa en Arriendo, SAN JOSE DE BAVARIA",SAN JOSE DE BAVARIA,,,$10.000.000,420,800 ,5,3,4,5,Entre 5 y 10 años,Apto para niños@Chimenea@Citófonos@Comedor auxiliar@Cuarto de servicio@Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Jacuzzi@Puerta seguridad@Zona de lavandería@Instalación de gas natural@Número de líneas teléfonicas 0@Se permite fumar@Permite mascotas@Calentador gas@Tipo de casa condominio@Tipo de cocina otra@Tipo de comedor comedor independiente@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Vista exterior@,Area lote 800 m²@Circuito cerrado de TV@Jardín@Vista panorámica@Conjunto cerrado@Esquinero@Vigilancia 24hrs@,Zona de BBQ@Zona para niños@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.06289,4.765977,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-san-jose-de-bavaria-3-habitaciones-5-banos-4-garajes/10967-M3346776
24,3155-M3407949,"Casa en Arriendo, HACIENDA FONTANAR",HACIENDA FONTANAR,,,$8.500.000,230,230 ,6,3,4,4,Entre 5 y 10 años,Apto para niños@Alarma@Chimenea@Citófonos@Comedor auxiliar@Tipo de cortinas persianas@Cuarto de servicio@Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Jacuzzi@Equipado / amoblado@Sauna / turco@Zona de lavandería@Instalación de gas natural@Closets 4@Número de líneas teléfonicas 1@Se permite fumar@Permite mascotas@Calentador gas@Tipo de casa condominio@Tipo de cocina en u@Tipo de comedor comedor independiente@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso laminado@Tipo de piso en alcobas laminado@Tipo de piso en comedor laminado@Tipo de piso en estudio laminado@Tipo de piso en sala laminado@Vista exterior@,Area lote 680 m²@Area Terraza/Balcón 20 m²@Acceso para discapacitados@Circuito cerrado de TV@Jardín@Piscina@Vista panorámica@Conjunto cerrado@Esquinero@Número de Ascensores 0@Terraza/Balcón terraza@Vigilancia 24hrs@,Cancha(s) de basket@Cancha(s) de fútbol@Cancha(s) de squash@Cancha(s) de tennis@Gimnasio@Salón comunal@Sendero peatonal@Zona de BBQ@Zona para niños@Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-chia-hacienda-fontanar-3-habitaciones-4-banos-4-garajes/3155-M3407949
25,10967-M3679176,"Casa en Arriendo, SAN JOSE DE BAVARIA",SAN JOSE DE BAVARIA,,,$10.000.000,420,800 ,5,3,4,5,Entre 5 y 10 años,Chimenea@Comedor auxiliar@Cuarto de servicio@Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Jacuzzi@Zona de lavandería@Instalación de gas natural@Número de líneas teléfonicas 0@Permite mascotas@Calentador gas@Tipo de casa condominio@Tipo de cocina otra@Tipo de comedor comedor independiente@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso madera@Vista exterior@,Area lote 800 m²@Conjunto cerrado@Esquinero@Vigilancia 24hrs@,Zona de BBQ@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.06284,4.765046,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-san-jose-de-bavaria-3-habitaciones-5-banos-4-garajes/10967-M3679176
26,3072-M4414082,"Casa en Arriendo, Santa ana oriental   alta",santa ana oriental   alta,,,$28.000.000,710,710 ,6,4,4,5,Entre 0 y 5 años,Comedor auxiliar@Cuarto de servicio@Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Jacuzzi@Puerta seguridad@Zona de lavandería@Instalación de gas natural@Calentador caldera@Tipo de casa tradicional@Deposito 2@Tipo de estufa gas@Tipo de parqueadero propio@Vista exterior@,Area lote 1000 m²@Area Terraza/Balcón 444 m²@Cuarto para escoltas@Vista panorámica@Esquinero@Terraza/Balcón terraza@Vigilancia 24hrs@,,Sobre vía secundaria@,-74.030594,4.6874914,,https://www.metrocuadrado.com/inmueble/arriendo-casa-bogota-santa-ana-oriental-4-habitaciones-5-banos-4-garajes/3072-M4414082
27,11203-M2589468,"Casa en Venta y Arriendo, PARCELAS DE COTA",PARCELAS DE COTA,,$2.700.000.000,$8.500.000,450,450 ,2,5,3,5,Entre 10 y 20 años,Apto para niños@Chimenea@Comedor auxiliar@Tipo de cortinas persianas@Cuarto de servicio@Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Jacuzzi@Zona de lavandería@Instalación de gas natural@Closets 4@Calentador gas@Tipo de casa condominio@Tipo de cocina isla@Tipo de comedor comedor independiente@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso madera@Tipo de piso en alcobas madera@Tipo de piso en comedor madera@Tipo de piso en estudio madera@Tipo de piso en sala madera@Vista exterior@,Area lote 2300 m²@Area Terraza/Balcón 20 m²@Jardín@Conjunto cerrado@Esquinero@Terraza/Balcón terraza@,Sendero peatonal@Zona para niños@Zonas verdes@,Sobre vía secundaria@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/venta-casa-cota-incluye-siberia-parcelas-de-cota-5-habitaciones-5-banos-3-garajes/11203-M2589468
28,10062-M3581669,"Casa en Arriendo, Encenillos de Sindamanoy",Encenillos de Sindamanoy,,,$9.000.000,300,300 ,6,3,3,3,Entre 10 y 20 años,Apto para niños@Chimenea@Citófonos@Comedor auxiliar@Cuarto de servicio@Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Zona de lavandería@Instalación de gas propano@Closets 3@Se permite fumar@Permite mascotas@Calentador gas@Tipo de casa condominio@Tipo de cocina en u@Tipo de comedor comedor independiente@Deposito 1@Tipo de estufa gas@Tipo de parqueadero independiente@Tipo acabado de piso madera@Tipo de piso en alcobas alfombra@Tipo de piso en comedor marmol@Tipo de piso en estudio madera@Tipo de piso en sala madera@Vista exterior@,Area lote 1000 m²@Area Terraza/Balcón 50 m²@Circuito cerrado de TV@Jardín@Vista panorámica@Conjunto cerrado@Terraza/Balcón terraza@Vigilancia 24hrs@,Cancha(s) de fútbol@Cancha(s) de tennis@Gimnasio@Salón comunal@Sendero peatonal@Zona de BBQ@Zona para niños@Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-chia-encenillos-de-sindamanoy-3-habitaciones-3-banos-3-garajes/10062-M3581669
29,14336-M4205388,Casa en Arriendo,,,,$7.500.000,380,380 ,5,4,4,5,Entre 5 y 10 años,Zona de lavandería@Tipo de casa condominio@,Conjunto cerrado@,,,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-casa-chia-4-habitaciones-5-banos-4-garajes/14336-M4205388
